Date,Product_Name,Category,Quantity_Sold,Selling_Price,Cost_Price,Total_Sales_Value,Promotion_Type,Discount_Percentage,Start_Date,End_Date,HSN_Code,GST_Percentage
09-09-2024,Waist Belt,Belts,4,2475.18,1989.16,9764,Flash Sale,36,09-09-2024,11-09-2024,42033000,18
10-09-2024,Gold Plated Earrings,Jewelry,4,2547.44,2239.19,10093.84,Festival Sale,27,10-09-2024,16-09-2024,71131100,3
10-09-2024,Statement Necklace,Jewelry,2,4651.28,2258.88,9206.54,No Promotion,0,10-09-2024,12-09-2024,71131100,3
10-09-2024,Silver Bracelet,Jewelry,4,3906.31,2345.17,15829,Festival Sale,19,10-09-2024,17-09-2024,71131100,3
10-09-2024,Silk Scarf,Scarves,6,851.63,660,5110.8,Festival Sale,22,10-09-2024,16-09-2024,62143000,12
10-09-2024,Clutch Purse,Handbags,3,2245.47,1272.81,6866.16,Seasonal Offer,16,10-09-2024,15-09-2024,42022290,18
10-09-2024,Pearl Necklace,Jewelry,5,2049.33,2885.37,10323,Clearance Sale,49,10-09-2024,14-09-2024,71131100,3
10-09-2024,Silk Scarf,Scarves,2,1039.27,694.31,2091.26,No Promotion,0,10-09-2024,12-09-2024,62143000,12
10-09-2024,Scrunchie Pack,Hair Accessories,3,1075.08,726.48,3172.74,Festival Sale,20,10-09-2024,12-09-2024,96151900,18
10-09-2024,Scrunchie Pack,Hair Accessories,2,616.32,757.13,1208.82,Clearance Sale,51,10-09-2024,15-09-2024,96151900,18
10-09-2024,Hair Clip Set,Hair Accessories,4,574.53,458.56,2287.36,Clearance Sale,43,10-09-2024,14-09-2024,96151900,18
10-09-2024,Oversized Sunglasses,Sunglasses,3,3492.93,2119.08,10471.77,Seasonal Offer,18,10-09-2024,15-09-2024,90041000,12
10-09-2024,Scrunchie Pack,Hair Accessories,5,941.54,505.05,4719,No Promotion,0,10-09-2024,12-09-2024,96151900,18
10-09-2024,Shoulder Bag,Handbags,4,9598.22,4974.41,39147.16,No Promotion,0,10-09-2024,14-09-2024,42022290,18
10-09-2024,Analog Watch,Watches,5,4716.12,5077,23300.9,Clearance Sale,41,10-09-2024,11-09-2024,91021100,18
10-09-2024,Cat Eye Sunglasses,Sunglasses,3,1821.51,1494.9,5427.24,Festival Sale,21,10-09-2024,14-09-2024,90041000,12
10-09-2024,Fabric Belt,Belts,4,2486.38,1730.17,9886.48,Festival Sale,30,10-09-2024,15-09-2024,42033000,18
10-09-2024,Headband,Hair Accessories,3,884.86,593.07,2622.18,Festival Sale,29,10-09-2024,11-09-2024,96151900,18
11-09-2024,Waist Belt,Belts,6,2191.17,1465.44,12925.68,No Promotion,0,11-09-2024,17-09-2024,42033000,18
11-09-2024,Hair Clip Set,Hair Accessories,3,328.97,257.35,991.29,Seasonal Offer,18,11-09-2024,17-09-2024,96151900,18
11-09-2024,Fabric Belt,Belts,1,1373.81,972.76,1377.87,No Promotion,0,11-09-2024,17-09-2024,42033000,18
11-09-2024,Sports Watch,Watches,5,4367.23,2422.88,21428.9,No Promotion,0,11-09-2024,15-09-2024,91021100,18
11-09-2024,Crossbody Bag,Handbags,1,4404.34,3614.86,4375.56,Festival Sale,30,11-09-2024,14-09-2024,42022290,18
11-09-2024,Chain Belt,Belts,1,3667.42,1972.14,3616.59,No Promotion,0,11-09-2024,14-09-2024,42033000,18
11-09-2024,Backpack Purse,Handbags,2,6322.61,3746.41,12787.64,Seasonal Offer,15,11-09-2024,14-09-2024,42022290,18
11-09-2024,Cotton Scarf,Scarves,3,976.22,851.34,2950.26,Seasonal Offer,18,11-09-2024,17-09-2024,62143000,12
11-09-2024,Fabric Belt,Belts,1,1170.01,1323.63,1175.11,Clearance Sale,44,11-09-2024,13-09-2024,42033000,18
11-09-2024,Crossbody Bag,Handbags,3,2850.79,2085.04,8615.46,Festival Sale,24,11-09-2024,16-09-2024,42022290,18
11-09-2024,Waist Belt,Belts,4,2763.27,1652.19,10885.76,Festival Sale,18,11-09-2024,16-09-2024,42033000,18
11-09-2024,Crossbody Bag,Handbags,1,2405.25,1433.73,2404.14,Festival Sale,23,11-09-2024,14-09-2024,42022290,18
11-09-2024,Western Belt,Belts,3,1380.66,1596.26,4068.15,Clearance Sale,56,11-09-2024,17-09-2024,42033000,18
11-09-2024,Round Frame,Sunglasses,2,5211.1,2393.06,10497.22,No Promotion,0,11-09-2024,16-09-2024,90041000,12
11-09-2024,Scrunchie Pack,Hair Accessories,3,734.2,354.44,2244.15,No Promotion,0,11-09-2024,18-09-2024,96151900,18
12-09-2024,Hair Pin Set,Hair Accessories,1,344.64,475.18,349.7,Clearance Sale,60,12-09-2024,13-09-2024,96151900,18
12-09-2024,Round Frame,Sunglasses,1,2182.87,1344.34,2207.86,No Promotion,0,12-09-2024,17-09-2024,90041000,12
12-09-2024,Aviator Sunglasses,Sunglasses,3,3832.12,1838.83,11432.34,No Promotion,0,12-09-2024,16-09-2024,90041000,12
12-09-2024,Silver Bracelet,Jewelry,3,686.97,931.85,2087.55,Clearance Sale,53,12-09-2024,13-09-2024,71131100,3
12-09-2024,Round Frame,Sunglasses,3,845.12,1215.23,2547.45,Clearance Sale,58,12-09-2024,17-09-2024,90041000,12
12-09-2024,Hair Clip Set,Hair Accessories,4,1165.09,701.57,4605.92,Festival Sale,17,12-09-2024,19-09-2024,96151900,18
12-09-2024,Silk Scarf,Scarves,5,1824.35,1191.93,9260.75,No Promotion,0,12-09-2024,14-09-2024,62143000,12
12-09-2024,Hair Clip Set,Hair Accessories,1,808.39,685.18,822.19,Festival Sale,21,12-09-2024,14-09-2024,96151900,18
12-09-2024,Oversized Sunglasses,Sunglasses,4,1377.22,1202.67,5500.08,Clearance Sale,47,12-09-2024,17-09-2024,90041000,12
12-09-2024,Cotton Scarf,Scarves,4,2000.12,1310.11,7937.6,Festival Sale,25,12-09-2024,18-09-2024,62143000,12
12-09-2024,Waist Belt,Belts,4,1814.87,915.47,7142.08,No Promotion,0,12-09-2024,15-09-2024,42033000,18
12-09-2024,Leather Belt,Belts,1,2672.23,1418.09,2655.03,No Promotion,0,12-09-2024,13-09-2024,42033000,18
12-09-2024,Gold Plated Earrings,Jewelry,2,6046.65,2884.64,11881.26,No Promotion,0,12-09-2024,13-09-2024,71131100,3
12-09-2024,Pashmina Shawl,Scarves,5,1825.37,1273.06,9221.1,No Promotion,0,12-09-2024,16-09-2024,62143000,12
13-09-2024,Pashmina Shawl,Scarves,2,1857.27,1062.64,3738.2,No Promotion,0,13-09-2024,17-09-2024,62143000,12
13-09-2024,Western Belt,Belts,7,1640.79,1079.19,11331.74,No Promotion,0,13-09-2024,17-09-2024,42033000,18
13-09-2024,Headband,Hair Accessories,3,1104.87,652.37,3273.87,Festival Sale,22,13-09-2024,20-09-2024,96151900,18
13-09-2024,Round Frame,Sunglasses,1,1548.23,1036.8,1538.09,Festival Sale,25,13-09-2024,15-09-2024,90041000,12
13-09-2024,Sports Sunglasses,Sunglasses,5,2172.08,1182.91,10857.8,No Promotion,0,13-09-2024,15-09-2024,90041000,12
13-09-2024,Charm Bracelet,Jewelry,5,4520.04,2337.31,23044.75,No Promotion,0,13-09-2024,19-09-2024,71131100,3
13-09-2024,Digital Watch,Watches,3,3191.65,2887.35,9659.79,Clearance Sale,40,13-09-2024,19-09-2024,91021100,18
13-09-2024,Turban,Hair Accessories,3,1101.66,580.11,3350.76,No Promotion,0,13-09-2024,20-09-2024,96151900,18
13-09-2024,Pashmina Shawl,Scarves,8,899.28,801.93,7325.76,Flash Sale,35,13-09-2024,19-09-2024,62143000,12
13-09-2024,Analog Watch,Watches,6,7527.17,5180.91,44669.7,Seasonal Offer,18,13-09-2024,19-09-2024,91021100,18
13-09-2024,Headband,Hair Accessories,7,439.84,406,3124.94,Festival Sale,30,13-09-2024,14-09-2024,96151900,18
13-09-2024,Printed Scarf,Scarves,3,960.05,628.12,2896.68,Seasonal Offer,11,13-09-2024,15-09-2024,62143000,12
13-09-2024,Sports Watch,Watches,1,7187.1,4360.9,7052.41,Seasonal Offer,17,13-09-2024,20-09-2024,91021100,18
13-09-2024,Winter Wool Scarf,Scarves,3,801.79,754.07,2414.13,Festival Sale,27,13-09-2024,17-09-2024,62143000,12
13-09-2024,Crossbody Bag,Handbags,3,5621.96,4134.65,17111.25,Seasonal Offer,14,13-09-2024,16-09-2024,42022290,18
14-09-2024,Hair Pin Set,Hair Accessories,2,1289.54,777.52,2559.66,Festival Sale,24,14-09-2024,18-09-2024,96151900,18
14-09-2024,Pearl Necklace,Jewelry,8,1679.37,927.67,13270.4,No Promotion,0,14-09-2024,16-09-2024,71131100,3
14-09-2024,Headband,Hair Accessories,3,549.13,362.48,1662.06,No Promotion,0,14-09-2024,19-09-2024,96151900,18
14-09-2024,Silk Scarf,Scarves,2,1093.56,818.48,2160.38,Festival Sale,19,14-09-2024,17-09-2024,62143000,12
14-09-2024,Digital Watch,Watches,1,7261.8,3712.69,7328.78,No Promotion,0,14-09-2024,16-09-2024,91021100,18
14-09-2024,Turban,Hair Accessories,2,455.62,237.44,904.26,No Promotion,0,14-09-2024,20-09-2024,96151900,18
14-09-2024,Sports Sunglasses,Sunglasses,5,3288.25,1931.95,16691.75,Festival Sale,21,14-09-2024,17-09-2024,90041000,12
14-09-2024,Oversized Sunglasses,Sunglasses,7,2914.59,1944.57,20461.21,No Promotion,0,14-09-2024,21-09-2024,90041000,12
14-09-2024,Silk Scarf,Scarves,1,2077.68,1222.19,2075.98,Festival Sale,17,14-09-2024,21-09-2024,62143000,12
14-09-2024,Sports Sunglasses,Sunglasses,2,3355.27,2445.16,6650.6,Festival Sale,17,14-09-2024,15-09-2024,90041000,12
14-09-2024,Fabric Belt,Belts,4,2855.44,1494,11353.64,No Promotion,0,14-09-2024,16-09-2024,42033000,18
14-09-2024,Gold Plated Earrings,Jewelry,1,2600.33,1404.4,2564.09,No Promotion,0,14-09-2024,18-09-2024,71131100,3
14-09-2024,Digital Watch,Watches,6,9320.19,4988.45,56636.34,No Promotion,0,14-09-2024,16-09-2024,91021100,18
14-09-2024,Pashmina Shawl,Scarves,1,757.83,516.72,752.97,Festival Sale,22,14-09-2024,17-09-2024,62143000,12
14-09-2024,Pashmina Shawl,Scarves,7,773.91,507.94,5499.27,Festival Sale,28,14-09-2024,15-09-2024,62143000,12
16-09-2024,Scrunchie Pack,Hair Accessories,5,913.3,565.03,4570.5,Seasonal Offer,11,16-09-2024,19-09-2024,96151900,18
16-09-2024,Leather Tote Bag,Handbags,5,2748.06,1877.54,13726.8,No Promotion,0,16-09-2024,18-09-2024,42022290,18
16-09-2024,Sports Watch,Watches,1,4768.07,3445.35,4859.97,Flash Sale,27,16-09-2024,19-09-2024,91021100,18
16-09-2024,Statement Necklace,Jewelry,2,4230.54,2421.18,8609.04,No Promotion,0,16-09-2024,19-09-2024,71131100,3
16-09-2024,Hair Clip Set,Hair Accessories,1,361.35,211.61,356.51,No Promotion,0,16-09-2024,22-09-2024,96151900,18
16-09-2024,Gold Plated Earrings,Jewelry,4,3251.35,2848.12,13117.28,Clearance Sale,43,16-09-2024,23-09-2024,71131100,3
16-09-2024,Pearl Necklace,Jewelry,3,1088.22,1139.24,3284.88,Flash Sale,39,16-09-2024,17-09-2024,71131100,3
16-09-2024,Sports Watch,Watches,3,7711.76,4765.69,23006.07,No Promotion,0,16-09-2024,23-09-2024,91021100,18
16-09-2024,Pashmina Shawl,Scarves,2,1355.64,1371.12,2741.92,Clearance Sale,42,16-09-2024,17-09-2024,62143000,12
16-09-2024,Silver Bracelet,Jewelry,5,2628.73,1526.16,13307.15,No Promotion,0,16-09-2024,18-09-2024,71131100,3
16-09-2024,Hair Clip Set,Hair Accessories,3,503.06,288.93,1513.92,No Promotion,0,16-09-2024,20-09-2024,96151900,18
16-09-2024,Scrunchie Pack,Hair Accessories,1,823.04,470.33,837.82,No Promotion,0,16-09-2024,19-09-2024,96151900,18
16-09-2024,Chain Belt,Belts,2,2305.8,1122.74,4535.94,No Promotion,0,16-09-2024,23-09-2024,42033000,18
16-09-2024,Western Belt,Belts,1,2849.89,1961.74,2800.59,Festival Sale,25,16-09-2024,17-09-2024,42033000,18
16-09-2024,Shoulder Bag,Handbags,3,6970.43,4037.94,20954.7,No Promotion,0,16-09-2024,17-09-2024,42022290,18
16-09-2024,Digital Watch,Watches,4,12643.04,5954.23,51167.24,No Promotion,0,16-09-2024,18-09-2024,91021100,18
16-09-2024,Dress Watch,Watches,4,4264.98,2584.44,17080.04,No Promotion,0,16-09-2024,20-09-2024,91021100,18
16-09-2024,Western Belt,Belts,1,1204.36,663.42,1223.95,Seasonal Offer,14,16-09-2024,22-09-2024,42033000,18
16-09-2024,Winter Wool Scarf,Scarves,4,1795.04,1058.77,7209.64,No Promotion,0,16-09-2024,17-09-2024,62143000,12
16-09-2024,Pashmina Shawl,Scarves,5,1886.01,1050.04,9593.65,No Promotion,0,16-09-2024,21-09-2024,62143000,12
16-09-2024,Silk Scarf,Scarves,4,851.33,695.38,3377.48,Clearance Sale,43,16-09-2024,18-09-2024,62143000,12
16-09-2024,Pearl Necklace,Jewelry,1,4411.61,2528.79,4451.55,No Promotion,0,16-09-2024,23-09-2024,71131100,3
16-09-2024,Backpack Purse,Handbags,2,2527,1276.88,5049.82,No Promotion,0,16-09-2024,17-09-2024,42022290,18
16-09-2024,Round Frame,Sunglasses,1,3757.21,2342.66,3831.77,Seasonal Offer,20,16-09-2024,23-09-2024,90041000,12
17-09-2024,Smart Watch,Watches,5,4448.09,3345.62,22218.55,Festival Sale,17,17-09-2024,24-09-2024,91021100,18
17-09-2024,Digital Watch,Watches,3,7970.78,5121.87,24397.08,Seasonal Offer,20,17-09-2024,18-09-2024,91021100,18
17-09-2024,Printed Scarf,Scarves,2,1066.95,892.3,2098.22,Festival Sale,23,17-09-2024,18-09-2024,62143000,12
17-09-2024,Cotton Scarf,Scarves,2,1108.77,1111.24,2217.44,Clearance Sale,53,17-09-2024,19-09-2024,62143000,12
17-09-2024,Pashmina Shawl,Scarves,5,2184.2,1312.18,11098.55,Seasonal Offer,15,17-09-2024,19-09-2024,62143000,12
17-09-2024,Digital Watch,Watches,2,5343.6,3883.22,10755.58,Festival Sale,19,17-09-2024,18-09-2024,91021100,18
17-09-2024,Headband,Hair Accessories,5,853.84,705.81,4348.15,Seasonal Offer,20,17-09-2024,18-09-2024,96151900,18
17-09-2024,Headband,Hair Accessories,2,1017.3,715.68,2032.08,Flash Sale,34,17-09-2024,23-09-2024,96151900,18
17-09-2024,Pearl Necklace,Jewelry,2,945.65,967.68,1920.3,Clearance Sale,48,17-09-2024,24-09-2024,71131100,3
17-09-2024,Digital Watch,Watches,2,10288.74,5863.14,20599.64,Seasonal Offer,12,17-09-2024,21-09-2024,91021100,18
17-09-2024,Statement Necklace,Jewelry,3,5510.82,2905.03,16662.09,No Promotion,0,17-09-2024,22-09-2024,71131100,3
17-09-2024,Sports Sunglasses,Sunglasses,1,4750.63,2415.26,4701.44,No Promotion,0,17-09-2024,20-09-2024,90041000,12
17-09-2024,Digital Watch,Watches,3,2855.27,4473.68,8571.9,Clearance Sale,55,17-09-2024,21-09-2024,91021100,18
17-09-2024,Leather Belt,Belts,3,2086.67,1010.66,6174.03,No Promotion,0,17-09-2024,24-09-2024,42033000,18
17-09-2024,Cotton Scarf,Scarves,4,607.4,594.76,2387.44,Clearance Sale,50,17-09-2024,22-09-2024,62143000,12
17-09-2024,Turban,Hair Accessories,1,1755.13,787.89,1722.77,No Promotion,0,17-09-2024,21-09-2024,96151900,18
17-09-2024,Cat Eye Sunglasses,Sunglasses,2,2525.49,1927.13,5099.9,Flash Sale,35,17-09-2024,24-09-2024,90041000,12
17-09-2024,Headband,Hair Accessories,3,376.81,419.78,1118.46,Clearance Sale,50,17-09-2024,22-09-2024,96151900,18
17-09-2024,Dress Watch,Watches,2,6297.18,4800.23,12625.62,Festival Sale,27,17-09-2024,18-09-2024,91021100,18
17-09-2024,Western Belt,Belts,1,984.82,647.3,987.74,No Promotion,0,17-09-2024,18-09-2024,42033000,18
17-09-2024,Statement Necklace,Jewelry,2,4228.94,2179.89,8335.12,No Promotion,0,17-09-2024,24-09-2024,71131100,3
17-09-2024,Pearl Necklace,Jewelry,1,2714.71,1556.97,2753.74,Festival Sale,17,17-09-2024,20-09-2024,71131100,3
18-09-2024,Winter Wool Scarf,Scarves,1,1221.72,745.97,1222.81,No Promotion,0,18-09-2024,24-09-2024,62143000,12
18-09-2024,Sports Sunglasses,Sunglasses,1,4713.3,2238.15,4695.85,No Promotion,0,18-09-2024,20-09-2024,90041000,12
18-09-2024,Sports Sunglasses,Sunglasses,3,4318.54,2086.84,13184.43,No Promotion,0,18-09-2024,24-09-2024,90041000,12
18-09-2024,Gold Plated Earrings,Jewelry,1,2640.59,1187.26,2602.64,No Promotion,0,18-09-2024,22-09-2024,71131100,3
18-09-2024,Charm Bracelet,Jewelry,6,3777.86,2492.35,22836.78,No Promotion,0,18-09-2024,20-09-2024,71131100,3
18-09-2024,Chain Belt,Belts,5,2507.81,1278.35,12460.9,No Promotion,0,18-09-2024,25-09-2024,42033000,18
18-09-2024,Statement Necklace,Jewelry,2,2827.82,1992.12,5560.42,Festival Sale,26,18-09-2024,20-09-2024,71131100,3
18-09-2024,Clutch Purse,Handbags,5,6431.94,3662.26,31879.45,Festival Sale,15,18-09-2024,21-09-2024,42022290,18
18-09-2024,Aviator Sunglasses,Sunglasses,3,2459.58,1618.02,7266.54,No Promotion,0,18-09-2024,25-09-2024,90041000,12
18-09-2024,Fabric Belt,Belts,3,1150.71,1257.78,3512.61,Clearance Sale,43,18-09-2024,25-09-2024,42033000,18
18-09-2024,Analog Watch,Watches,3,3879.05,3279.27,11640.54,Festival Sale,17,18-09-2024,22-09-2024,91021100,18
18-09-2024,Backpack Purse,Handbags,3,1306.38,2115.04,3909,Clearance Sale,59,18-09-2024,22-09-2024,42022290,18
18-09-2024,Sports Watch,Watches,2,5925.45,3000.31,11761.96,No Promotion,0,18-09-2024,25-09-2024,91021100,18
19-09-2024,Shoulder Bag,Handbags,5,3416.84,3266.67,17350.1,Clearance Sale,44,19-09-2024,21-09-2024,42022290,18
19-09-2024,Silk Scarf,Scarves,6,384.16,565.8,2290.62,Clearance Sale,53,19-09-2024,26-09-2024,62143000,12
19-09-2024,Dress Watch,Watches,2,7809.42,5196.33,15843.18,Seasonal Offer,14,19-09-2024,24-09-2024,91021100,18
19-09-2024,Fabric Belt,Belts,3,496.21,724.3,1514.82,Clearance Sale,54,19-09-2024,22-09-2024,42033000,18
19-09-2024,Smart Watch,Watches,1,5969.53,3081.58,5976.86,No Promotion,0,19-09-2024,22-09-2024,91021100,18
19-09-2024,Silk Scarf,Scarves,3,2526.56,1339.2,7549.38,No Promotion,0,19-09-2024,25-09-2024,62143000,12
19-09-2024,Pearl Necklace,Jewelry,2,2669.35,1502.25,5242.64,No Promotion,0,19-09-2024,20-09-2024,71131100,3
19-09-2024,Waist Belt,Belts,5,1975.54,1581.27,9799.85,Seasonal Offer,18,19-09-2024,25-09-2024,42033000,18
19-09-2024,Western Belt,Belts,6,3134.13,1695.67,18736.26,No Promotion,0,19-09-2024,22-09-2024,42033000,18
19-09-2024,Gold Plated Earrings,Jewelry,3,1384.05,1028.1,4200.09,Festival Sale,25,19-09-2024,24-09-2024,71131100,3
20-09-2024,Sports Sunglasses,Sunglasses,1,2899.18,1743.65,2940.1,No Promotion,0,20-09-2024,26-09-2024,90041000,12
20-09-2024,Backpack Purse,Handbags,1,2419.96,1223.07,2409.62,No Promotion,0,20-09-2024,24-09-2024,42022290,18
20-09-2024,Analog Watch,Watches,1,6570,5198.56,6643.62,Festival Sale,27,20-09-2024,23-09-2024,91021100,18
20-09-2024,Fabric Belt,Belts,2,1144.39,1396.55,2270.02,Clearance Sale,56,20-09-2024,22-09-2024,42033000,18
20-09-2024,Hair Pin Set,Hair Accessories,4,1225.98,735.55,4980.72,Festival Sale,16,20-09-2024,25-09-2024,96151900,18
20-09-2024,Fabric Belt,Belts,4,1602.54,787.48,6451.56,No Promotion,0,20-09-2024,22-09-2024,42033000,18
20-09-2024,Charm Bracelet,Jewelry,3,1129.97,1974.57,3353.28,Clearance Sale,60,20-09-2024,21-09-2024,71131100,3
20-09-2024,Aviator Sunglasses,Sunglasses,7,2375.84,2226.53,16413.53,Clearance Sale,48,20-09-2024,24-09-2024,90041000,12
20-09-2024,Pashmina Shawl,Scarves,3,677.32,442.02,2044.62,Flash Sale,28,20-09-2024,27-09-2024,62143000,12
20-09-2024,Leather Belt,Belts,5,1840.73,1133.01,9312.9,Festival Sale,15,20-09-2024,21-09-2024,42033000,18
20-09-2024,Chain Belt,Belts,3,2499.86,1551.24,7364.61,No Promotion,0,20-09-2024,23-09-2024,42033000,18
20-09-2024,Chain Belt,Belts,1,2178.56,1842.31,2156.04,Festival Sale,22,20-09-2024,25-09-2024,42033000,18
20-09-2024,Analog Watch,Watches,8,8177.72,4483.27,64628,No Promotion,0,20-09-2024,26-09-2024,91021100,18
20-09-2024,Dress Watch,Watches,4,7467.29,4771.35,30204.12,Festival Sale,26,20-09-2024,27-09-2024,91021100,18
20-09-2024,Shoulder Bag,Handbags,1,2727.2,2040.63,2735.47,Seasonal Offer,16,20-09-2024,25-09-2024,42022290,18
20-09-2024,Hair Clip Set,Hair Accessories,5,283.87,282.96,1444.3,Clearance Sale,52,20-09-2024,21-09-2024,96151900,18
20-09-2024,Gold Plated Earrings,Jewelry,3,2231.34,1720.99,6800.28,Festival Sale,25,20-09-2024,22-09-2024,71131100,3
20-09-2024,Scrunchie Pack,Hair Accessories,8,988.99,677.37,8001.2,Festival Sale,20,20-09-2024,27-09-2024,96151900,18
20-09-2024,Oversized Sunglasses,Sunglasses,5,1686,987.62,8496.9,No Promotion,0,20-09-2024,27-09-2024,90041000,12
20-09-2024,Pashmina Shawl,Scarves,5,937.31,1266.67,4595.15,Clearance Sale,60,20-09-2024,25-09-2024,62143000,12
20-09-2024,Silver Bracelet,Jewelry,7,2046.48,1722.95,14370.16,Festival Sale,18,20-09-2024,27-09-2024,71131100,3
20-09-2024,Smart Watch,Watches,3,7323.09,4873.86,21796.74,Flash Sale,31,20-09-2024,21-09-2024,91021100,18
21-09-2024,Round Frame,Sunglasses,4,2919.67,1891.78,11492.76,Festival Sale,17,21-09-2024,22-09-2024,90041000,12
21-09-2024,Analog Watch,Watches,13,3300.55,2895.9,43347.46,Festival Sale,19,21-09-2024,22-09-2024,91021100,18
21-09-2024,Leather Belt,Belts,2,1330.05,673.78,2698.44,No Promotion,0,21-09-2024,28-09-2024,42033000,18
21-09-2024,Charm Bracelet,Jewelry,8,5586.28,2627.84,45153.92,No Promotion,0,21-09-2024,28-09-2024,71131100,3
21-09-2024,Oversized Sunglasses,Sunglasses,5,1461.94,957.12,7199.55,Seasonal Offer,20,21-09-2024,25-09-2024,90041000,12
21-09-2024,Scrunchie Pack,Hair Accessories,2,1082.72,517.8,2151.18,No Promotion,0,21-09-2024,26-09-2024,96151900,18
21-09-2024,Round Frame,Sunglasses,8,1767.46,2418.18,14167.28,Clearance Sale,60,21-09-2024,22-09-2024,90041000,12
21-09-2024,Fabric Belt,Belts,2,2598.32,1620.33,5130.9,No Promotion,0,21-09-2024,24-09-2024,42033000,18
21-09-2024,Chain Belt,Belts,2,1192.18,781.62,2409.74,No Promotion,0,21-09-2024,28-09-2024,42033000,18
21-09-2024,Dress Watch,Watches,5,6057.74,3710.53,30608.05,Festival Sale,25,21-09-2024,28-09-2024,91021100,18
21-09-2024,Leather Tote Bag,Handbags,2,3793.36,2298.33,7566.38,Festival Sale,25,21-09-2024,22-09-2024,42022290,18
21-09-2024,Sports Sunglasses,Sunglasses,6,911.66,1352.21,5407.2,Clearance Sale,53,21-09-2024,28-09-2024,90041000,12
21-09-2024,Dress Watch,Watches,4,3794.69,4504.08,15326.16,Clearance Sale,48,21-09-2024,27-09-2024,91021100,18
21-09-2024,Charm Bracelet,Jewelry,2,1758.74,1214.9,3558.76,Festival Sale,25,21-09-2024,22-09-2024,71131100,3
21-09-2024,Scrunchie Pack,Hair Accessories,2,436.77,572.72,874.46,Clearance Sale,53,21-09-2024,23-09-2024,96151900,18
21-09-2024,Western Belt,Belts,3,1151.44,733.13,3505.62,No Promotion,0,21-09-2024,26-09-2024,42033000,18
21-09-2024,Charm Bracelet,Jewelry,4,2890.22,2313.58,11447.4,Festival Sale,23,21-09-2024,26-09-2024,71131100,3
21-09-2024,Shoulder Bag,Handbags,3,3946.7,3884.65,11803.59,Festival Sale,29,21-09-2024,26-09-2024,42022290,18
23-09-2024,Crossbody Bag,Handbags,3,4864.61,2986.46,14586.51,Festival Sale,25,23-09-2024,28-09-2024,42022290,18
23-09-2024,Backpack Purse,Handbags,3,3401.8,2273.52,10055.67,No Promotion,0,23-09-2024,30-09-2024,42022290,18
23-09-2024,Waist Belt,Belts,4,3130.43,1924.53,12406.32,Seasonal Offer,17,23-09-2024,27-09-2024,42033000,18
23-09-2024,Cotton Scarf,Scarves,3,957.56,1077.31,2913.57,Clearance Sale,57,23-09-2024,24-09-2024,62143000,12
23-09-2024,Smart Watch,Watches,3,4914.63,2293.96,14790.96,No Promotion,0,23-09-2024,27-09-2024,91021100,18
23-09-2024,Clutch Purse,Handbags,1,1061.66,1506.36,1069.3,Clearance Sale,51,23-09-2024,30-09-2024,42022290,18
23-09-2024,Fabric Belt,Belts,6,3375.91,1692.75,20013.66,No Promotion,0,23-09-2024,29-09-2024,42033000,18
23-09-2024,Smart Watch,Watches,2,5946.07,3049.08,11788.86,No Promotion,0,23-09-2024,28-09-2024,91021100,18
23-09-2024,Round Frame,Sunglasses,3,3371.78,2112.53,10126.68,No Promotion,0,23-09-2024,30-09-2024,90041000,12
23-09-2024,Printed Scarf,Scarves,5,1012.64,724.75,4998.5,Flash Sale,28,23-09-2024,27-09-2024,62143000,12
